GENESIS-Tabelle: 43311-0002;;;
Elektrizitätserzeugung, Nettowärmeerzeugung,;;;
Brennstoffeinsatz: Deutschland, Monate, Energieträger;;;
Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;;;
Deutschland;;;
;;;Elektrizitätserzeugung (netto)
;;;MWh
2017;Juli;Insgesamt;28232749
2017;August;Steinkohlen;5088864
2017;August;Insgesamt;29938273
2017;September;Steinkohlen;6948267
2017;September;Insgesamt;30962532
2017;Oktober;Steinkohlen;5123587
2017;Oktober;Insgesamt;30180117
2017;November;Steinkohlen;7671343
2017;November;Insgesamt;35178664
2017;Dezember;Steinkohlen;5994643
2017;Dezember;Insgesamt;32171506
2018;Januar;Steinkohlen;5427393
2018;Januar;Insgesamt;32117523
2018;Februar;Steinkohlen;8266054
2018;Februar;Insgesamt;35132099
2018;März;Steinkohlen;8079483
2018;März;Insgesamt;34169090
2018;April;Steinkohlen;4515418
2018;April;Insgesamt;26431930
2018;Mai;Steinkohlen;3981769
2018;Mai;Insgesamt;24959292
2018;Juni;Steinkohlen;4348916
2018;Juni;Insgesamt;27058740
2018;Juli;Steinkohlen;6100015
2018;Juli;Insgesamt;30208496
2018;August;Steinkohlen;5737468
2018;August;Insgesamt;30067801
2018;September;Steinkohlen;5791274
2018;September;Insgesamt;27730412
2018;Oktober;Steinkohlen;6800103
2018;Oktober;Insgesamt;30062425
2018;November;Steinkohlen;7605995
2018;November;Insgesamt;33114566
2018;Dezember;Steinkohlen;5752180
2018;Dezember;Insgesamt;30289642
2019;Januar;Steinkohlen;7840634
2019;Januar;Insgesamt;33896728
2019;Februar;Steinkohlen;5814677
2019;Februar;Insgesamt;29479045
2019;März;Steinkohlen;3235814
2019;März;Insgesamt;25324867
2019;April;Steinkohlen;3634241
2019;April;Insgesamt;24824832
2019;Mai;Steinkohlen;3626498
2019;Mai;Insgesamt;23409211
2019;Juni;Steinkohlen;2562002
2019;Juni;Insgesamt;20254574
2019;Juli;Steinkohlen;3186991
2019;Juli;Insgesamt;23801664
2019;August;Steinkohlen;2887427
2019;August;Insgesamt;23307076
2019;September;Steinkohlen;2582588
2019;September;Insgesamt;22920859
2019;Oktober;Steinkohlen;3768073
2019;Oktober;Insgesamt;27077537
2019;November;Steinkohlen;6332843
2019;November;Insgesamt;30962141
2019;Dezember;Steinkohlen;4030734
2019;Dezember;Insgesamt;25830008
2020;Januar;Steinkohlen;4855662
2020;Januar;Insgesamt;27632813
2020;Februar;Steinkohlen;2620586
2020;Februar;Insgesamt;20221625
2020;März;Steinkohlen;2919912
2020;März;Insgesamt;22153989
2020;April;Steinkohlen;1321354
2020;April;Insgesamt;16156802
2020;Mai;Steinkohlen;1518331
2020;Mai;Insgesamt;16335518
2020;Juni;Steinkohlen;1360090
2020;Juni;Insgesamt;19473199
2020;Juli;Steinkohlen;1453782
2020;Juli;Insgesamt;20147181
2020;August;Steinkohlen;1970877
2020;August;Insgesamt;22555871
2020;September;Steinkohlen;4132204
2020;September;Insgesamt;23989883
2020;Oktober;Steinkohlen;3428386
2020;Oktober;Insgesamt;24986484
2020;November;Steinkohlen;4992513
2020;November;Insgesamt;28059455
2020;Dezember;Steinkohlen;4886712
2020;Dezember;Insgesamt;28776980
2021;Januar;Steinkohlen;5371180
2021;Januar;Insgesamt;31207191
2021;Februar;Steinkohlen;3534528
2021;Februar;Insgesamt;25349047
2021;März;Steinkohlen;3586084
2021;März;Insgesamt;25695470
2021;April;Steinkohlen;3220259
2021;April;Insgesamt;23024592
2021;Mai;Steinkohlen;1928113
2021;Mai;Insgesamt;18942238
2021;Juni;Steinkohlen;2486364
2021;Juni;Insgesamt;21899361
2021;Juli;Steinkohlen;2739036
2021;Juli;Insgesamt;21606746
2021;August;Steinkohlen;2360169
2021;August;Insgesamt;21156235
2021;September;Steinkohlen;5530255
2021;September;Insgesamt;25866869
2021;Oktober;Steinkohlen;4176719
2021;Oktober;Insgesamt;24269802
2021;November;Steinkohlen;6337815
2021;November;Insgesamt;29838249
2021;Dezember;Steinkohlen;5391750
2021;Dezember;Insgesamt;29738708
2022;Januar;Steinkohlen;6016275
2022;Januar;Insgesamt;27288749
2022;Februar;Steinkohlen;4118806
2022;Februar;Insgesamt;20477591
2022;März;Steinkohlen;6453852
2022;März;Insgesamt;27563882
2022;April;Steinkohlen;3585223
2022;April;Insgesamt;21214290
2022;Mai;Steinkohlen;2892634
2022;Mai;Insgesamt;19591673
2022;Juni;Steinkohlen;3100457
2022;Juni;Insgesamt;19915887
2022;Juli;Steinkohlen;3778728
2022;Juli;Insgesamt;20636776
2022;August;Steinkohlen;5062261
2022;August;Insgesamt;22362073
2022;September;Steinkohlen;5474620
2022;September;Insgesamt;22200596
2022;Oktober;Steinkohlen;3206241
2022;Oktober;Insgesamt;20852044
2022;November;Steinkohlen;5185649
2022;November;Insgesamt;23945612
2022;Dezember;Steinkohlen;6568837
2022;Dezember;Insgesamt;27095604
2023;Januar;Steinkohlen;5217367
2023;Januar;Insgesamt;22858860
2023;Februar;Steinkohlen;5309373
2023;Februar;Insgesamt;23020783
2023;März;Steinkohlen;3613596
2023;März;Insgesamt;20606377
2023;April;Steinkohlen;2487542
2023;April;Insgesamt;16707050
2023;Mai;Steinkohlen;1155699
2023;Mai;Insgesamt;12307197
2023;Juni;Steinkohlen;1309606
2023;Juni;Insgesamt;12247141
2023;Juli;Steinkohlen;1075541
2023;Juli;Insgesamt;10870246
2023;August;Steinkohlen;1795498
2023;August;Insgesamt;13076677
2023;September;Steinkohlen;2009866
2023;September;Insgesamt;13660316
2023;Oktober;Steinkohlen;2708385
2023;Oktober;Insgesamt;15104420
2023;November;Steinkohlen;3356340
2023;November;Insgesamt;18200581
2023;Dezember;Steinkohlen;3352986
2023;Dezember;Insgesamt;18628409
__________;;;
"Elektrizitätserzeugung, Brennstoffeinsatz:
Einschließlich Verbrauch für Zünd- und Stützfeuerung.

Ab 2013:
Ab Berichtsmonat Januar 2013 wurde das Aufbereitungs- und
Veröffentlichungssystem der Energiestatistik modernisiert.
Im Rahmen dieser Umstellung sind die Daten vor Januar 2013
- aufgrund neuer Geheimhaltungsregelungen - nur
eingeschränkt vergleichbar.

MWh = Megawattstunden
GJ  = Gigajoule";;;
© Statistisches Bundesamt (Destatis), 2024;;;
Stand: 09.04.2024 / 17:08:21;;;
